deviceId;deviceName;Dictionary;Load;Count;Sort;Config;Reshape;Build;TreeMemory;TreeLevels;Depth;TreeMemoryUniqueOnly;ChildrenMemory;ChildrenCountsMemory;ScanMemory;PreScanMemory;PermuationMemory;LengthsMemory;MasksPartsMemory;ContainerSumMemory;ContainerItemsMemory;ContainerStartsMemory;ContainerLengthsMemory;Find;Match;RandomCount;RandomMatch;RandomSort;RandomSortedMatch;HitRate;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;4.883744;576846;3.602336;{23, 1, 1, 1, 1, 1, 1, 1, 1, 1};3.061184;33.869793;43375848;{1,33779,1559,1017,442,63,46,30,21,21,};10;36453696;33850160;40;40;40;2307384;2307384;2307384;2603416;2307384;148036;147996;1133.577026;104.287102;100000;564.278076;8.485920;551.862488;0.000712;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;4.883744;576846;3.602336;{16, 16};2.198976;12.314272;9499320;{1,945,};2;2577168;262152;8;8;8;2307384;2307384;2307384;2314992;2307384;3808;3800;60.242817;10.605920;100000;32.846943;1.566784;31.759617;0.000683;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;4.883744;576846;3.602336;{16, 8, 8};2.190176;12.996992;10479512;{1,945,1559,};3;3557360;1229840;12;12;12;2307384;2307384;2307384;2327484;2307384;10056;10044;60.259998;10.617760;100000;32.952290;2.454848;31.356129;0.000683;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;4.883744;576846;3.602336;{16, 8, 4, 4};2.177824;15.638848;10579696;{1,945,1559,46,};4;3657544;1329624;16;16;16;2307384;2307384;2307384;2327872;2307384;10252;10236;60.293022;10.749248;100000;33.054657;3.228192;31.292225;0.000686;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;4.883744;576846;3.602336;{16, 4, 2, 2, 8};2.258784;17.715328;10111720;{1,945,5078,17394,1559,};5;3189568;682208;20;20;20;2307384;2307384;2307384;2507300;2307384;99968;99948;34.579903;0.922048;100000;31.903648;3.856640;31.505089;0.000681;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;4.883744;576846;3.602336;{16, 4, 4, 8};2.185760;15.268256;9937968;{1,945,5078,1559,};4;3015816;647640;16;16;16;2307384;2307384;2307384;2368128;2307384;30380;30364;35.235073;1.489632;100000;32.702591;3.028576;31.786304;0.000683;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;4.883744;576846;3.602336;{16, 2, 2, 4, 8};2.217472;17.050016;9938992;{1,945,1931,5078,1559,};5;3016840;633184;20;20;20;2307384;2307384;2307384;2383596;2307384;38116;38096;27.407808;1.547104;100000;31.997503;3.729696;31.628736;0.000685;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;4.883744;576846;3.602336;{16, 2, 2, 2, 2, 8};2.232800;20.187201;10112744;{1,945,1931,5078,17394,1559,};6;3190592;667752;24;24;24;2307384;2307384;2307384;2522768;2307384;107704;107680;26.440639;0.972032;100000;31.843201;4.787456;31.665567;0.000683;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;4.883744;576846;3.602336;{14, 2, 2, 2, 2, 2, 8};2.454048;22.050655;9925944;{1,407,945,1931,5078,17394,1559,};7;3003792;477664;28;28;28;2307384;2307384;2307384;2526044;2307384;109344;109316;25.123680;1.030976;100000;4.749632;6.279040;4.522560;0.000706;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;4.883744;576846;3.602336;{14, 4, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1};2.982656;40.807392;9932360;{1,407,1931,17394,1559,1017,442,63,46,30,21,21,};12;3010208;518984;48;48;48;2307384;2307384;2307384;2491080;2307384;91872;91824;34.009472;1.225952;100000;4.758688;10.575648;4.785024;0.000704;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;4.883744;576846;3.602336;{14, 5, 5, 8};2.226080;15.681184;9771192;{1,407,3001,1559,};4;2849040;501784;16;16;16;2307384;2307384;2307384;2347208;2307384;19920;19904;35.887550;2.174176;100000;4.557312;2.872128;4.299104;0.000700;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;4.883744;576846;3.602336;{12, 4, 4, 4, 8};2.177344;17.093920;9704200;{1,166,945,5078,1559,};5;2782048;412512;20;20;20;2307384;2307384;2307384;2369476;2307384;31056;31036;35.486210;1.584512;100000;1.615488;3.660000;1.398144;0.000647;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;4.883744;576846;3.602336;{6, 6, 4, 4, 4, 8};2.184864;18.818752;9696560;{1,32,166,945,5078,1559,};6;2774408;404584;24;24;24;2307384;2307384;2307384;2369752;2307384;31196;31172;35.806240;1.591456;100000;1.160672;4.704960;0.534880;0.000690;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;4.883744;576846;3.602336;{7, 7, 2, 2, 2, 2, 2, 8};2.443936;22.897888;9880720;{1,38,407,945,1931,5078,17394,1559,};8;2958568;432104;32;32;32;2307384;2307384;2307384;2526368;2307384;109508;109476;25.574688;1.013568;100000;3.876640;5.362752;1.270112;0.000662;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;4.883744;576846;3.602336;{7, 7, 4, 4, 2, 8};2.178464;17.746719;9848312;{1,38,407,1931,17394,1559,};6;2926160;447944;24;24;24;2307384;2307384;2307384;2478144;2307384;85392;85368;32.851646;0.958784;100000;3.807936;4.380320;1.278112;0.000659;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;4.883744;576846;3.602336;{8, 8, 16};2.135904;12.538272;9280552;{1,41,945,};3;2358400;43024;12;12;12;2307384;2307384;2307384;2315340;2307384;3984;3972;60.621632;10.627808;100000;8.836320;2.475424;9.162976;0.000702;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;4.883744;576846;3.602336;{8, 8, 8, 8};2.182368;15.800128;10260744;{1,41,945,1559,};4;3338592;1010712;16;16;16;2307384;2307384;2307384;2327832;2307384;10232;10216;60.029537;10.754656;100000;9.212224;3.070464;9.005696;0.000699;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;4.883744;576846;3.602336;{8, 8, 4, 4, 8};2.279648;18.538240;9719200;{1,41,945,5078,1559,};5;2797048;428512;20;20;20;2307384;2307384;2307384;2368476;2307384;30556;30536;35.953953;1.545344;100000;8.200064;3.807488;8.262560;0.000700;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;4.883744;576846;3.602336;{8, 8, 4, 2, 2, 8};2.410752;19.915457;9892952;{1,41,945,5078,17394,1559,};6;2970800;463080;24;24;24;2307384;2307384;2307384;2507648;2307384;100144;100120;34.601440;0.979040;100000;8.286336;4.462880;8.201152;0.000699;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;4.883744;576846;3.602336;{8, 8, 2, 2, 2, 2, 8};2.199552;21.917120;9893976;{1,41,945,1931,5078,17394,1559,};7;2971824;448624;28;28;28;2307384;2307384;2307384;2523116;2307384;107880;107852;26.479584;1.015456;100000;8.336096;5.128128;8.287808;0.000699;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;4.883744;576846;3.602336;{4, 4, 4, 4, 8, 8};2.291392;19.839968;10233464;{1,14,41,166,945,1559,};6;3311312;981928;24;24;24;2307384;2307384;2307384;2329312;2307384;10976;10952;60.156895;10.655712;100000;2.148096;4.065760;1.335008;0.000667;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;4.883744;576846;3.602336;{4, 4, 4, 4, 4, 4, 4, 4};2.316992;22.196735;9792104;{1,14,41,166,945,5078,1559,46,};8;2869952;499512;32;32;32;2307384;2307384;2307384;2370344;2307384;31496;31464;36.031712;1.635712;100000;0.605792;5.694016;0.571616;0.000667;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;4.883744;576846;3.602336;{3, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1};2.604288;62.972351;10472752;{1,8,38,41,52,70,107,166,260,407,631,945,1320,1931,3001,5078,9187,17394,33779,1559,1017,442,63,46,30,21,21,};27;3550600;621432;108;108;108;2307384;2307384;2307384;2928844;2307384;310784;310676;8.201824;1.676768;100000;0.648448;20.361759;0.475200;0.000700;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;4.883744;576846;3.602336;{1, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1};2.614784;54.280064;10476984;{1,2,107,166,260,407,631,945,1320,1931,3001,5078,9187,17394,33779,1559,1017,442,63,46,30,21,21,};23;3554832;627448;92;92;92;2307384;2307384;2307384;2927108;2307384;309908;309816;7.712032;1.575680;100000;1.109504;18.036575;0.652864;0.000678;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;4.883744;576846;3.602336;{1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1};2.693344;73.932480;10473712;{1,2,4,8,14,25,32,38,41,52,70,107,166,260,407,631,945,1320,1931,3001,5078,9187,17394,33779,1559,1017,442,63,46,30,21,21,};32;3551560;621616;128;128;128;2307384;2307384;2307384;2929560;2307384;311152;311024;8.659776;1.999872;100000;0.762912;22.769184;0.522400;0.000688;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;4.883744;576846;3.602336;{2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2};2.328640;38.577278;9905456;{1,4,14,32,41,70,166,407,945,1931,5078,17394,1559,442,46,21,};16;2983304;450200;64;64;64;2307384;2307384;2307384;2532912;2307384;112796;112732;26.022305;1.333696;100000;0.593984;11.283168;0.424512;0.000666;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;4.883744;576846;3.602336;{3, 5, 4, 4, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2};2.383392;39.171680;9905192;{1,8,41,166,945,1931,5078,17394,1559,1017,442,63,46,30,21,};15;2983040;445240;60;60;60;2307384;2307384;2307384;2537620;2307384;115148;115088;27.735136;1.359712;100000;0.715520;10.650208;0.574048;0.000659;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;4.883744;576846;3.602336;{1, 16, 2, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1};2.306048;33.548897;10671104;{1,2,1320,3001,9187,33779,1559,1017,63,46,30,21,21,};13;3748952;1040776;52;52;52;2307384;2307384;2307384;2708020;2307384;200344;200292;33.543362;1.128928;100000;48.006847;9.360160;24.758368;0.000688;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;4.883744;576846;3.602336;{1, 16, 2, 2, 2, 1, 8};2.366784;22.768703;10631256;{1,2,1320,3001,9187,33779,1559,};7;3709104;1010704;28;28;28;2307384;2307384;2307384;2698316;2307384;195480;195452;33.440353;0.921984;100000;45.415649;5.260512;24.747328;0.000686;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;4.883744;576846;3.602336;{1, 16, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1};2.364288;35.326656;10670080;{1,2,1320,3001,9187,33779,1559,1017,442,63,46,30,21,21,};14;3747928;1036184;56;56;56;2307384;2307384;2307384;2711576;2307384;202124;202068;34.949921;1.073376;100000;49.028130;11.030016;25.517857;0.000688;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;4.883744;576846;3.602336;{3, 5, 4, 4, 2, 2, 2, 2, 8};2.265568;25.964319;9866744;{1,8,41,166,945,1931,5078,17394,1559,};9;2944592;419936;36;36;36;2307384;2307384;2307384;2524548;2307384;108600;108564;27.315552;1.087744;100000;0.652736;6.880800;0.610272;0.000659;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;4.883744;576846;3.602336;{3, 5, 4, 4, 2, 2, 2, 2, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1};2.460032;35.869282;9246240;{1,1,1,1,36,52,107,260,630,};9;2324088;7632;36;72;72;2307384;2307384;2307384;2316276;2307384;4464;4428;15.976096;8.758208;100000;8.571936;13.558752;8.232416;0.000655;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_australia_012016.txt;4.836736;565949;3.513120;{23, 1, 8};2.243968;15.790304;43138456;{1,32934,222,};3;36347068;33817920;12;12;12;2263796;2263796;2263796;2529112;2263796;132664;132652;1117.728760;104.391266;100000;556.396667;2.724768;544.874268;0.000723;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_australia_012016.txt;4.836736;565949;3.513120;{23, 1, 1, 1, 1, 1, 1, 1, 1, 1};2.316448;29.014912;43148448;{1,32934,222,170,139,91,57,39,4,};9;36357060;33823712;36;40;40;2263796;2263796;2263796;2533232;2263796;134736;134700;1106.315308;106.342110;100000;555.005676;6.933984;548.272461;0.000723;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_australia_012016.txt;4.836736;565949;3.513120;{16, 16};2.178368;10.742016;9320808;{1,425,};2;2529420;262152;8;8;8;2263796;2263796;2263796;2267244;2263796;1728;1720;58.376095;10.343744;100000;32.950302;1.444032;31.536608;0.000694;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_australia_012016.txt;4.836736;565949;3.513120;{16, 8, 8};2.213664;12.736576;9757824;{1,425,222,};3;2966436;697360;12;12;12;2263796;2263796;2263796;2269040;2263796;2628;2616;58.246719;10.331072;100000;32.881535;2.323648;31.587393;0.000696;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_australia_012016.txt;4.836736;565949;3.513120;{16, 8, 4, 4};2.115584;14.024576;9772528;{1,425,222,57,};4;2981140;711576;16;16;16;2263796;2263796;2263796;2269516;2263796;2868;2852;57.962944;10.413824;100000;33.604000;2.873696;31.578943;0.000694;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_australia_012016.txt;4.836736;565949;3.513120;{16, 4, 2, 2, 8};2.139808;16.474752;9849680;{1,425,4268,16556,222,};5;3058292;622560;20;20;20;2263796;2263796;2263796;2435672;2263796;85948;85928;33.172447;0.812896;100000;31.634912;3.568416;31.537056;0.000694;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_australia_012016.txt;4.836736;565949;3.513120;{16, 4, 4, 8};2.179648;14.012864;9657160;{1,425,4268,222,};4;2865772;562520;16;16;16;2263796;2263796;2263796;2303204;2263796;19712;19696;34.194496;1.440800;100000;31.886272;2.967520;31.767456;0.000696;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_australia_012016.txt;4.836736;565949;3.513120;{16, 2, 2, 4, 8};2.108832;16.318304;9665480;{1,425,1195,4268,222,};5;2874092;561248;20;20;20;2263796;2263796;2263796;2312784;2263796;24504;24484;26.243551;1.488928;100000;31.960480;3.697184;31.664513;0.000694;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_australia_012016.txt;4.836736;565949;3.513120;{16, 2, 2, 2, 2, 8};2.149280;18.663168;9858000;{1,425,1195,4268,16556,222,};6;3066612;621288;24;24;24;2263796;2263796;2263796;2445252;2263796;90740;90716;25.498688;0.828448;100000;32.052128;4.148544;31.528959;0.000694;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_australia_012016.txt;4.836736;565949;3.513120;{14, 2, 2, 2, 2, 2, 8};2.176640;20.784737;9666256;{1,201,425,1195,4268,16556,222,};7;2874868;427904;28;28;28;2263796;2263796;2263796;2446880;2263796;91556;91528;24.657312;0.987008;100000;4.608512;5.343776;4.499680;0.000714;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_australia_012016.txt;4.836736;565949;3.513120;{14, 4, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1};2.333248;28.196257;9630544;{1,201,1195,16556,222,170,139,91,57,39,4,};11;2839156;425600;44;48;48;2263796;2263796;2263796;2413416;2263796;74832;74788;33.043678;1.049408;100000;5.033280;9.223776;4.475648;0.000714;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_australia_012016.txt;4.836736;565949;3.513120;{14, 5, 5, 8};2.144736;13.757568;9451912;{1,201,2220,222,};4;2660524;375448;16;16;16;2263796;2263796;2263796;2285028;2263796;10624;10608;35.533855;2.150624;100000;4.647680;2.949248;4.304032;0.000714;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_australia_012016.txt;4.836736;565949;3.513120;{12, 4, 4, 4, 8};2.100000;15.946208;9420368;{1,124,425,4268,222,};5;2628980;324704;20;20;20;2263796;2263796;2263796;2304216;2263796;20220;20200;34.403904;1.495648;100000;1.584640;3.447136;1.417504;0.000652;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_australia_012016.txt;4.836736;565949;3.513120;{6, 6, 4, 4, 4, 8};2.101376;17.845119;9414840;{1,40,124,425,4268,222,};6;2623452;318824;24;24;24;2263796;2263796;2263796;2304556;2263796;20392;20368;34.450562;1.542208;100000;1.195424;4.029728;0.511136;0.000701;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_australia_012016.txt;4.836736;565949;3.513120;{7, 7, 2, 2, 2, 2, 2, 8};2.124544;21.941984;9622072;{1,40,201,425,1195,4268,16556,222,};8;2830684;383368;32;32;32;2263796;2263796;2263796;2447220;2263796;91728;91696;24.477377;1.025280;100000;3.897664;5.561504;1.321056;0.000671;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_australia_012016.txt;4.836736;565949;3.513120;{7, 7, 4, 4, 2, 8};2.131776;17.997055;9576368;{1,40,201,1195,16556,222,};6;2784980;375272;24;24;24;2263796;2263796;2263796;2409636;2263796;72932;72908;32.746078;0.952544;100000;3.816896;4.116000;1.252864;0.000671;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_australia_012016.txt;4.836736;565949;3.513120;{8, 8, 16};2.133760;12.256288;9101008;{1,40,425,};3;2309620;42000;12;12;12;2263796;2263796;2263796;2267584;2263796;1900;1888;58.173023;10.385152;100000;8.768032;2.113888;9.128608;0.000710;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_australia_012016.txt;4.836736;565949;3.513120;{8, 8, 8, 8};2.074848;13.824224;9538024;{1,40,425,222,};4;2746636;477208;16;16;16;2263796;2263796;2263796;2269380;2263796;2800;2784;58.174976;10.463968;100000;9.208256;3.267072;8.939392;0.000712;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_australia_012016.txt;4.836736;565949;3.513120;{8, 8, 4, 4, 8};2.186912;15.710432;9437360;{1,40,425,4268,222,};5;2645972;342368;20;20;20;2263796;2263796;2263796;2303544;2263796;19884;19864;33.937824;1.457536;100000;8.231392;3.447296;8.187776;0.000712;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_australia_012016.txt;4.836736;565949;3.513120;{8, 8, 4, 2, 2, 8};2.127168;18.082497;9629880;{1,40,425,4268,16556,222,};6;2838492;402408;24;24;24;2263796;2263796;2263796;2436012;2263796;86120;86096;33.153057;0.919808;100000;8.158816;4.120704;8.142912;0.000710;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_australia_012016.txt;4.836736;565949;3.513120;{8, 8, 2, 2, 2, 2, 8};2.327168;21.810720;9638200;{1,40,425,1195,4268,16556,222,};7;2846812;401136;28;28;28;2263796;2263796;2263796;2445592;2263796;90912;90884;25.871008;0.916896;100000;8.224768;4.986848;8.173760;0.000712;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_australia_012016.txt;4.836736;565949;3.513120;{4, 4, 4, 4, 8, 8};2.173824;17.978785;9508824;{1,16,40,124,425,222,};6;2717436;446824;24;24;24;2263796;2263796;2263796;2270540;2263796;3384;3360;58.687073;10.542944;100000;2.187360;4.103488;1.312480;0.000677;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_australia_012016.txt;4.836736;565949;3.513120;{4, 4, 4, 4, 4, 4, 4, 4};2.273216;21.993120;9422864;{1,16,40,124,425,4268,222,57,};8;2631476;326200;32;32;32;2263796;2263796;2263796;2305180;2263796;20708;20676;34.580032;1.602400;100000;0.562944;5.557440;0.540960;0.000677;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_australia_012016.txt;4.836736;565949;3.513120;{3, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1};2.495232;56.895615;10151912;{1,8,40,40,56,77,99,124,158,201,282,425,683,1195,2220,4268,8364,16556,32934,222,170,139,91,57,39,4,};26;3360524;548264;104;108;108;2263796;2263796;2263796;2811940;2263796;274124;274020;7.705920;1.576544;100000;0.558944;19.419744;0.434336;0.000716;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_australia_012016.txt;4.836736;565949;3.513120;{1, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1};2.497952;47.489441;10155952;{1,2,99,124,158,201,282,425,683,1195,2220,4268,8364,16556,32934,222,170,139,91,57,39,4,};22;3364564;554184;88;92;92;2263796;2263796;2263796;2810108;2263796;273200;273112;7.430976;1.429344;100000;1.158848;15.667296;0.872096;0.000686;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_australia_012016.txt;4.836736;565949;3.513120;{1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1};2.651168;72.629501;10153096;{1,2,4,8,16,29,40,40,40,56,77,99,124,158,201,282,425,683,1195,2220,4268,8364,16556,32934,222,170,139,91,57,39,4,};31;3361708;548560;124;128;128;2263796;2263796;2263796;2812768;2263796;274548;274424;8.468416;1.997024;100000;0.718144;22.480736;0.502624;0.000698;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_australia_012016.txt;4.836736;565949;3.513120;{2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2};2.431552;38.104897;9616608;{1,4,16,40,40,77,124,201,425,1195,4268,16556,222,139,57,4,};16;2825220;373960;64;64;64;2263796;2263796;2263796;2451068;2263796;93668;93604;25.569792;1.348800;100000;0.502176;11.954112;0.478016;0.000679;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_australia_012016.txt;4.836736;565949;3.513120;{3, 5, 4, 4, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2};2.455840;35.705406;9618888;{1,8,40,124,425,1195,4268,16556,222,170,139,91,57,39,4,};15;2827500;376512;60;60;60;2263796;2263796;2263796;2450808;2263796;93536;93476;26.607264;1.242304;100000;0.630400;10.190368;0.542080;0.000668;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_australia_012016.txt;4.836736;565949;3.513120;{1, 16, 2, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1};2.250368;30.817663;10387992;{1,2,683,2220,8364,32934,222,170,91,57,39,4,};12;3596604;974120;48;52;52;2263796;2263796;2263796;2622332;2263796;179292;179244;32.973793;1.038400;100000;47.480289;9.210560;25.283648;0.000700;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_australia_012016.txt;4.836736;565949;3.513120;{1, 16, 2, 2, 2, 1, 8};2.268576;21.082336;10378904;{1,2,683,2220,8364,32934,222,};7;3587516;968088;28;28;28;2263796;2263796;2263796;2619344;2263796;177788;177760;33.262592;0.841024;100000;45.901985;6.775360;24.802303;0.000700;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_australia_012016.txt;4.836736;565949;3.513120;{1, 16, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1};2.445024;32.506306;10388896;{1,2,683,2220,8364,32934,222,170,139,91,57,39,4,};13;3597508;973880;52;56;56;2263796;2263796;2263796;2623464;2263796;179860;179808;33.284832;1.011328;100000;47.961056;9.381984;24.947617;0.000700;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_australia_012016.txt;4.836736;565949;3.513120;{3, 5, 4, 4, 2, 2, 2, 2, 8};2.290272;23.117216;9608904;{1,8,40,124,425,1195,4268,16556,222,};9;2817516;370720;36;36;36;2263796;2263796;2263796;2446688;2263796;91464;91428;26.025951;0.998464;100000;0.629568;6.094528;0.505280;0.000670;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_australia_012016.txt;4.836736;565949;3.513120;{3, 5, 4, 4, 2, 2, 2, 2, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1};2.428960;33.542400;9065952;{1,1,1,1,40,56,99,158,194,};9;2274564;6000;36;72;72;2263796;2263796;2263796;2268384;2263796;2312;2276;15.482112;8.475168;100000;8.378848;16.670977;8.190656;0.000668;
